id,order_date,ship_mode,customer_id,sales,name,segment,state,city,store_id,total_price,base_price,units_sold,year,month
148985,2017-11-11,Second,TB-21190,34.92,Thomas Brumley,Home Office,Arkansas,Fayetteville,8121,234.4125,234.4125,31,2017,11
148992,2017-11-23,Standard,CS-12250,10.688,Chris Selesnick,Corporate,Louisiana,Bossier City,8121,319.9125,469.5375,92,2017,11
148999,2017-01-30,Standard,EB-13870,419.136,Emily Burns,Consumer,Utah,Orem,8218,114.0,128.9625,29,2017,1
149146,2017-10-12,Same Day,SM-20320,7.968,Sean Miller,Home Office,North Carolina,Monroe,8438,114.7125,129.675,45,2017,10
149160,2017-11-23,Second,JM-15265,316.32,Janet Molinari,Corporate,New York,New York City,8438,319.9125,469.5375,71,2017,11
149181,2017-05-08,Standard,MD-17350,47.992,Maribeth Dona,Consumer,Arkansas,Fayetteville,8555,143.2125,205.2,52,2017,5
149468,2017-05-20,Same Day,AR-10405,41.28,Allen Rosenblatt,Corporate,Massachusetts,Franklin,9221,111.8625,128.9625,27,2017,5
149489,2017-04-24,First,DK-12835,107.986,Damala Kotsonis,Corporate,California,Salinas,9250,117.5625,133.2375,68,2017,4
149559,2017-09-11,Same Day,KF-16285,2089.412,Karen Ferguson,Home Office,California,Manteca,9281,111.8625,111.8625,90,2017,9
149699,2017-12-22,First,CM-12115,474.95,Chad McGuire,Consumer,New York,New York City,9432,116.1375,116.1375,25,2017,12
149706,2017-12-11,First,AS-10285,116.312,Alejandro Savely,Corporate,California,San Francisco,9432,295.6875,295.6875,29,2017,12
149853,2017-10-03,Standard,PO-18850,33.472,Patrick O'Brill,Consumer,Pennsylvania,Philadelphia,9532,224.4375,224.4375,25,2017,10
149888,2017-11-07,Standard,EP-13915,710.322,Emily Phan,Consumer,Illinois,Chicago,9672,106.1625,106.1625,50,2017,11
149944,2017-11-12,Second,MB-17305,94.36,Maria Bertelson,Consumer,Ohio,Akron,9613,200.2125,200.2125,72,2017,11
150091,2017-10-12,Standard,NP-18670,2258.28,Nora Paige,Consumer,Oklahoma,Edmond,9770,227.2875,227.2875,11,2017,10
150189,2017-07-08,First,VG-21790,75.18,Vivek Gonzalez,Consumer,California,San Diego,9809,118.275,118.275,44,2017,7
150266,2017-11-25,Standard,RO-19780,1240.418,Rose O'Brian,Consumer,Tennessee,Memphis,9876,195.225,234.4125,18,2017,11
150420,2017-06-03,Standard,GD-14590,1099.5,Giulietta Dortch,Corporate,Pennsylvania,Philadelphia,9961,319.9125,498.0375,176,2017,6
150469,2017-01-26,Standard,CJ-12010,11.84,Caroline Jumper,Consumer,California,Huntington Beach,8095,117.5625,117.5625,98,2017,1
150497,2017-07-20,Standard,SM-20950,735.98,Suzanne McNair,Corporate,North Carolina,Greenville,8094,230.1375,230.1375,28,2017,7
150504,2017-11-06,Standard,HG-14845,18.16,Harry Greene,Consumer,Louisiana,Lake Charles,8094,205.9125,205.9125,40,2017,11
150525,2017-02-20,Standard,JP-16135,19.67,Julie Prescott,Home Office,Georgia,Columbus,8063,295.6875,295.6875,25,2017,2
150602,2017-02-09,Second,ML-17395,21.12,Marina Lichtenstein,Corporate,California,Los Angeles,8222,213.0375,213.0375,32,2017,2
150609,2017-04-30,Standard,NZ-18565,23.24,Nick Zandusky,Home Office,Ohio,Columbus,8222,319.9125,498.0375,71,2017,4
150623,2017-04-10,Standard,DB-13360,386.14,Dennis Bolton,Home Office,New York,New York City,8121,232.9875,232.9875,17,2017,4
150707,2017-10-14,Standard,EL-13735,37.66,Ed Ludwig,Home Office,Maryland,Columbia,8392,138.225,138.225,22,2017,10
150959,2017-11-11,First,TD-20995,28.776,Tamara Dahlen,Consumer,Massachusetts,Lowell,9092,232.9875,232.9875,7,2017,11
150987,2017-04-08,Standard,AH-10120,440.31,Adrian Hane,Home Office,Arizona,Tucson,9112,327.0375,327.0375,69,2017,4
151008,2017-09-07,First,JM-16195,151.72,Justin MacKendrick,Consumer,California,Los Angeles,9132,235.8375,235.8375,20,2017,9
151071,2017-04-25,Second,MB-18085,13.904,Mick Brown,Consumer,New Jersey,Vineland,9178,191.6625,191.6625,21,2017,4
151176,2017-02-13,Standard,SV-20785,35.73,Stewart Visinsky,Consumer,Colorado,Pueblo,9279,87.6375,87.6375,71,2017,2
151183,2017-10-14,Standard,BK-11260,46.36,Berenike Kampe,Consumer,New York,New York City,9279,234.4125,281.4375,51,2017,10
151190,2017-06-27,Standard,GT-14710,20.07,Greg Tran,Consumer,Texas,Houston,9279,213.0375,213.0375,63,2017,6
151211,2017-08-17,Standard,AH-10120,201.09,Adrian Hane,Home Office,Arizona,Tucson,9281,223.0125,223.0125,25,2017,8
151218,2017-06-20,First,PJ-19015,4.464,Pauline Johnson,Consumer,California,Santa Ana,9281,213.0375,213.0375,10,2017,6
151225,2017-10-27,First,JM-15655,261.536,Jim Mitchum,Corporate,New Jersey,Bridgeton,9328,237.975,237.975,8,2017,10
151281,2017-04-27,Standard,HM-14980,139.58,Henry MacAllister,Consumer,New York,New York City,9430,106.1625,106.1625,30,2017,4
151358,2017-08-18,Standard,NF-18595,323.1,Nicole Fjeld,Home Office,New York,New York City,9432,319.9125,469.5375,60,2017,8
151428,2017-09-21,Standard,RH-19495,20.16,Rick Hansen,Consumer,Minnesota,Rochester,9481,140.3625,167.4375,183,2017,9
151596,2017-10-08,First,BP-11050,42.76,Barry Pond,Corporate,Rhode Island,Cranston,9613,319.9125,498.0375,82,2017,10
151750,2017-01-01,Standard,JM-15250,954.902,Janet Martin,Consumer,North Carolina,Charlotte,9789,234.4125,234.4125,35,2017,1
151799,2017-12-14,Standard,BF-11170,1843.402,Ben Ferrer,Home Office,California,Los Angeles,9823,234.4125,234.4125,75,2017,12
151855,2017-05-27,Standard,BW-11110,39.252,Bart Watters,Corporate,Wisconsin,Milwaukee,9845,139.65,165.3,189,2017,5
151911,2017-04-30,Second,DL-13495,62.96,Dionis Lloyd,Corporate,California,San Francisco,9876,213.0375,213.0375,74,2017,4
151981,2017-08-06,Standard,GM-14455,1077.47,Gary Mitchum,Home Office,Texas,Houston,9890,109.0125,109.0125,44,2017,8
152079,2017-01-20,First,ML-17410,11.52,Maris LaWare,Consumer,Connecticut,Fairfield,9984,218.025,218.025,44,2017,1
152093,2017-09-10,Standard,SN-20560,762.594,Skye Norling,Home Office,California,Los Angeles,8091,118.9875,118.9875,18,2017,9
152135,2017-03-16,Second,MG-17650,445.44,Matthew Grinstein,Home Office,Pennsylvania,Philadelphia,8094,116.1375,116.1375,31,2017,3
152142,2017-11-14,Standard,LW-16990,321.568,Lindsay Williams,Corporate,California,San Francisco,8094,312.7875,312.7875,40,2017,11
152198,2017-09-09,First,JD-16015,28.83,Joy Daniels,Consumer,Illinois,Chicago,8023,177.4125,233.7,175,2017,9
152205,2017-09-28,Standard,SF-20965,2.655,Sylvia Foulston,Corporate,Michigan,Dearborn,8023,177.4125,177.4125,46,2017,9
152226,2017-05-12,Standard,JH-15910,5.904,Jonathan Howell,Consumer,California,Los Angeles,8058,498.0375,498.0375,7,2017,5
152261,2017-03-02,Standard,JA-15970,18.528,Joseph Airdo,Consumer,Arizona,Phoenix,8121,117.5625,113.2875,37,2017,3
152275,2017-10-01,Standard,KH-16630,6.672,Ken Heidel,Corporate,Texas,San Antonio,8121,457.425,457.425,18,2017,10
152310,2017-08-12,Standard,DK-12895,1057.168,Dana Kaydos,Consumer,Wisconsin,Kenosha,8317,178.8375,178.8375,155,2017,8
152436,2017-12-08,Second,CW-11905,592.74,Carl Weiss,Home Office,Texas,Huntsville,8438,234.4125,234.4125,53,2017,12
152485,2017-09-04,Standard,JD-15790,40.096,John Dryer,Consumer,Texas,Coppell,8562,236.55,236.55,28,2017,9
152583,2017-10-30,Same Day,RA-19945,321.39,Ryan Akin,Consumer,California,Murrieta,9043,327.0375,327.0375,18,2017,10
152695,2017-12-10,Same Day,CC-12220,437.65,Chris Cortes,Consumer,Indiana,La Porte,9164,213.0375,213.0375,34,2017,12
152702,2017-10-12,Standard,SN-20710,254.604,Steve Nguyen,Home Office,Texas,Houston,9164,485.2125,485.2125,20,2017,10
152786,2017-03-12,Standard,GA-14725,40.41,Guy Armstrong,Consumer,Ohio,Lorain,9250,498.0375,498.0375,17,2017,3
152807,2017-10-30,Standard,MC-18100,481.472,Mick Crebagga,Consumer,Texas,El Paso,9273,205.9125,205.9125,10,2017,10
152856,2017-09-08,Second,RS-19765,116.832,Roland Schwarz,Corporate,New York,Mount Vernon,9281,177.4125,177.4125,9,2017,9
152912,2017-11-09,Second,BM-11650,3013.78,Brian Moss,Corporate,New York,New York City,9442,179.55,234.4125,47,2017,11
152926,2017-10-02,Second,SC-20695,37.208,Steve Chapman,Corporate,Florida,Hialeah,9430,327.0375,327.0375,30,2017,10
152968,2017-05-26,Standard,BM-11785,23.08,Bryan Mills,Consumer,Ohio,Columbus,9425,213.0375,213.0375,29,2017,5
153045,2017-01-19,Second,NS-18505,1370.535,Neola Schneider,Consumer,Texas,Dallas,9479,214.4625,214.4625,3,2017,1
153080,2017-05-22,Second,EH-13945,68.46,Eric Hoffmann,Consumer,California,Los Angeles,9481,498.0375,498.0375,29,2017,5
153227,2017-12-04,First,CS-12250,11.76,Chris Selesnick,Corporate,Louisiana,Bossier City,9613,213.0375,213.0375,25,2017,12
153339,2017-11-03,Second,DJ-13510,15.992,Don Jones,Corporate,Tennessee,Murfreesboro,9745,118.9875,118.9875,35,2017,11
153654,2017-11-24,Second,MD-17860,19.008,Michael Dominguez,Corporate,Indiana,Indianapolis,9909,498.0375,498.0375,14,2017,11
153787,2017-05-19,Standard,AT-10735,97.16,Annie Thurman,Consumer,Washington,Seattle,8094,235.8375,235.8375,43,2017,5
153822,2017-09-19,Standard,AB-10105,592.308,Adrian Barton,Consumer,Arizona,Phoenix,8023,105.45,105.45,210,2017,9
153843,2017-03-13,First,SC-20380,523.16,Shahid Collister,Consumer,Washington,Seattle,8023,498.0375,498.0375,47,2017,3
153871,2017-12-11,Standard,RB-19435,798.93,Richard Bierner,Consumer,Missouri,Saint Louis,8222,106.1625,106.1625,186,2017,12
154011,2017-06-19,Standard,DB-13270,464.373,Deborah Brumfield,Home Office,California,San Diego,8398,210.1875,210.1875,10,2017,6
154039,2017-02-17,Standard,JK-16120,605.752,Julie Kriz,Home Office,Illinois,Aurora,8400,498.0375,498.0375,15,2017,2
154074,2017-08-31,Second,BW-11110,719.298,Bart Watters,Corporate,Wisconsin,Milwaukee,8438,213.0375,234.4125,318,2017,8
154102,2017-02-06,Standard,SN-20560,29.9,Skye Norling,Home Office,California,Los Angeles,8555,205.2,205.2,17,2017,2
154116,2017-12-15,Standard,KM-16660,273.926,Khloe Miller,Consumer,Georgia,Roswell,8562,178.8375,219.45,147,2017,12
154123,2017-11-20,Standard,SC-20050,27.58,Sample Company A,Home Office,Connecticut,Norwich,8562,236.55,236.55,27,2017,11
154214,2017-03-20,Second,TB-21595,2.91,Troy Blackwell,Consumer,Indiana,Columbus,9043,104.025,104.025,42,2017,3
154410,2017-10-21,First,MD-17860,909.12,Michael Dominguez,Corporate,Indiana,Indianapolis,9250,118.275,118.275,52,2017,10
154466,2017-01-01,First,DP-13390,3.6,Dennis Pardue,Home Office,Illinois,Peoria,9279,205.9125,205.9125,27,2017,1
154501,2017-04-30,Standard,EA-14035,9.78,Erin Ashbrook,Corporate,North Carolina,Charlotte,9328,116.1375,116.1375,19,2017,4
154732,2017-11-05,First,AH-10195,16.03,Alan Haines,Corporate,Florida,Tamarac,9490,178.125,178.125,60,2017,11
154809,2017-02-13,Standard,MH-17455,90.64,Mark Hamilton,Consumer,North Carolina,Jacksonville,9672,104.7375,106.875,39,2017,2
154935,2017-12-24,Standard,AR-10540,17.88,Andy Reiter,Consumer,New York,New York City,9713,116.85,116.85,50,2017,12
154949,2017-10-15,Standard,MC-17275,14.73,Marc Crier,Consumer,Louisiana,Lafayette,9713,498.0375,498.0375,7,2017,10
155047,2017-08-27,First,SE-20110,5.952,Sanjit Engle,Consumer,New York,New York City,9813,228.0,228.0,7,2017,8
155075,2017-12-02,Standard,GW-14605,631.176,Giulietta Weimer,Consumer,Washington,Seattle,9823,213.0375,213.0375,22,2017,12
155089,2017-12-02,Standard,DB-12910,45.66,Daniel Byrd,Home Office,Florida,Tampa,9837,106.875,106.875,35,2017,12
155159,2017-11-25,Second,DL-13315,48.87,Delfina Latchford,Consumer,New York,New York City,9872,138.225,138.225,53,2017,11
155292,2017-10-30,First,RD-19810,204.98,Ross DeVincentis,Home Office,California,Los Angeles,9909,220.1625,220.1625,42,2017,10
155362,2017-12-17,Standard,DP-13105,32.56,Dave Poirier,Corporate,California,Salinas,9984,235.8375,235.8375,41,2017,12
155460,2017-04-13,First,RW-19630,901.2,Rob Williams,Corporate,Texas,Dallas,8063,177.4125,213.0375,41,2017,4
155558,2017-10-26,Standard,PG-18895,26.15,Paul Gonzalez,Consumer,Minnesota,Rochester,8218,86.2125,86.2125,53,2017,10
155642,2017-05-18,Standard,BM-11575,24.5,Brendan Murry,Corporate,New York,New York City,8398,104.7375,104.7375,69,2017,5
155698,2017-03-08,First,VB-21745,668.54,Victoria Brennan,Corporate,Georgia,Columbus,8422,212.325,212.325,21,2017,3
155705,2017-08-21,Second,NF-18385,866.4,Natalie Fritzler,Consumer,Mississippi,Jackson,8438,86.925,86.925,64,2017,8
155712,2017-03-02,Standard,KD-16615,107.648,Ken Dana,Corporate,Arizona,Scottsdale,8438,226.575,226.575,20,2017,3
155740,2017-07-30,First,TC-21475,76.776,Tony Chapman,Home Office,Georgia,Columbus,8555,196.65,234.4125,8,2017,7
155824,2017-03-10,Standard,KS-16300,61.876,Karen Seio,Corporate,Utah,Lehi,8911,86.925,86.925,67,2017,3
155880,2017-03-25,Standard,JD-16150,1986.52,Justin Deggeller,Corporate,Minnesota,Minneapolis,9092,232.275,232.275,6,2017,3
155929,2017-09-09,Standard,AI-10855,6.368,Arianne Irving,Consumer,Pennsylvania,Philadelphia,9132,231.5625,231.5625,11,2017,9
155936,2017-06-22,Standard,JK-15730,3.036,Joe Kamberova,Consumer,North Carolina,Asheville,9132,212.325,212.325,49,2017,6
155957,2017-11-26,Standard,CC-12610,265.408,Corey Catlett,Corporate,Pennsylvania,Philadelphia,9147,178.125,213.0375,30,2017,11
156139,2016-12-31,Standard,BP-11155,38.376,Becky Pak,Consumer,Georgia,Columbus,9281,177.4125,213.0375,27,2016,12
156363,2017-10-22,Standard,ML-17395,64.38,Marina Lichtenstein,Corporate,California,Los Angeles,9481,498.0375,498.0375,18,2017,10
156391,2017-09-26,First,SL-20155,2.224,Sara Luxemburg,Home Office,Florida,Jacksonville,9498,112.575,112.575,4,2017,9
156664,2017-12-18,Standard,BP-11290,233.532,Beth Paige,Consumer,Illinois,Evanston,9789,89.0625,89.0625,34,2017,12
156769,2017-05-06,First,GZ-14470,54.66,Gary Zandusky,Consumer,Minnesota,Rochester,9809,177.4125,177.4125,4,2017,5
156776,2017-08-07,Standard,JL-15505,2563.314,Jeremy Lonsdale,Consumer,New York,New York City,9845,116.85,116.85,137,2017,8
156818,2017-07-11,Second,JD-16015,132.6,Joy Daniels,Consumer,Illinois,Chicago,9872,469.5375,469.5375,26,2017,7
156951,2017-10-01,Standard,EB-13840,643.52,Ellis Ballard,Corporate,Washington,Seattle,9954,209.475,234.4125,27,2017,10
156958,2017-12-05,First,PB-18805,497.044,Patrick Bzostek,Home Office,Utah,Salt Lake City,9954,469.5375,469.5375,8,2017,12
157091,2017-06-26,Standard,DB-13405,526.45,Denny Blanton,Consumer,Indiana,La Porte,8063,205.9125,205.9125,8,2017,6
157196,2017-11-05,Standard,AA-10645,12.96,Anna Andreadi,Consumer,Pennsylvania,Chester,8121,212.325,212.325,23,2017,11
157252,2017-01-20,Second,CV-12805,207.846,Cynthia Voltz,Corporate,New York,New York City,8319,133.2375,163.875,13,2017,1
157273,2017-01-30,First,SZ-20035,604.768,Sam Zeldin,Home Office,California,Pico Rivera,8392,176.7,176.7,27,2017,1
157350,2017-08-26,Standard,DP-13000,64.96,Darren Powers,Consumer,Indiana,New Albany,8438,134.6625,134.6625,30,2017,8
157420,2017-11-21,Same Day,HZ-14950,55.176,Henia Zydlo,Consumer,Ohio,Columbus,8869,116.85,116.85,20,2017,11
157448,2017-11-16,Standard,LC-16885,132.36,Lena Creighton,Consumer,California,Roseville,8991,226.575,226.575,21,2017,11
157469,2017-12-02,Standard,ES-14080,170.916,Erin Smith,Corporate,Florida,Melbourne,8911,136.8,161.7375,15,2017,12
157651,2017-12-10,Standard,HA-14920,14.2,Helen Andreada,Consumer,California,Pasadena,9190,205.9125,205.9125,58,2017,12
157672,2017-10-05,First,RB-19795,63.824,Ross Baird,Home Office,North Carolina,Gastonia,9221,231.5625,231.5625,36,2017,10
157854,2017-04-08,Standard,DM-13345,2747.25,Denise Monton,Corporate,Georgia,Roswell,9430,177.4125,177.4125,10,2017,4
157903,2017-04-04,Standard,AM-10705,383.84,Anne McFarland,Consumer,Alabama,Auburn,9432,232.275,232.275,18,2017,4
157931,2017-09-17,Second,MO-17800,830.24,Meg O'Connel,Home Office,New York,New York City,9436,191.6625,225.8625,17,2017,9
157966,2017-03-13,Same Day,SU-20665,1358.866,Stephanie Ulpright,Home Office,Mississippi,Jackson,9479,188.1,188.1,64,2017,3
157980,2017-12-07,First,SH-20395,127.984,Shahid Hopkins,Consumer,Virginia,Arlington,9481,97.6125,103.3125,100,2017,12
157987,2017-09-02,Standard,AC-10615,2255.868,Ann Chong,Corporate,New York,New York City,9481,233.7,233.7,40,2017,9
158036,2017-09-08,Standard,DB-13555,9.096,Dorothy Badders,Corporate,Florida,Jacksonville,9498,178.125,227.2875,34,2017,9
158071,2017-06-10,Standard,BD-11320,115.916,Bill Donatelli,Consumer,California,San Francisco,9578,118.275,118.275,15,2017,6
158106,2017-06-04,Standard,CT-11995,8.64,Carol Triggs,Consumer,Minnesota,Rochester,9611,106.1625,105.45,225,2017,6
158169,2017-08-12,First,JM-16195,597.86,Justin MacKendrick,Consumer,California,Los Angeles,9632,295.6875,295.6875,5,2017,8
158246,2017-11-09,First,JB-15400,215.976,Jennifer Braxton,Corporate,Illinois,Chicago,9731,178.125,219.45,53,2017,11
158344,2017-08-07,Standard,CC-12475,63.96,Cindy Chapman,Consumer,New York,New York City,9823,118.9875,118.9875,21,2017,8
158379,2017-09-22,Second,JA-15970,4749.327,Joseph Airdo,Consumer,Arizona,Phoenix,9837,171.7125,227.2875,20,2017,9
158386,2017-10-16,Standard,BO-11425,124.75,Bobby Odegard,Consumer,Kentucky,Richmond,9809,104.7375,104.7375,69,2017,10
158407,2017-06-04,Standard,LW-16990,103.968,Lindsay Williams,Corporate,California,San Francisco,9845,106.1625,106.1625,103,2017,6
158561,2017-11-11,Second,BB-11545,1158.12,Brenda Bowman,Corporate,Texas,Houston,9909,118.9875,118.9875,18,2017,11
158722,2017-10-20,Standard,MA-17560,45.528,Matt Abelman,Home Office,Texas,Houston,8063,227.2875,227.2875,10,2017,10
158743,2017-10-20,Standard,IG-15085,199.17,Ivan Gibson,Consumer,California,San Diego,8023,110.4375,110.4375,25,2017,10
158876,2017-11-19,Second,AB-10150,138.696,Aimee Bixby,Consumer,New York,Long Beach,8317,212.325,212.325,38,2017,11
158883,2017-06-02,Same Day,CS-11860,25.344,Cari Schnelling,Consumer,North Carolina,Jacksonville,8317,177.4125,213.0375,38,2017,6
158953,2017-06-04,Standard,ML-18040,6.37,Michelle Lonsdale,Corporate,New Mexico,Albuquerque,8400,168.8625,218.7375,125,2017,6
159107,2017-06-24,Second,KT-16480,2.88,Kean Thornton,Consumer,New York,Buffalo,8911,131.8125,131.8125,20,2017,6
159156,2017-11-13,First,KB-16600,629.95,Ken Brennan,Corporate,Texas,Houston,9092,114.7125,114.7125,28,2017,11
159226,2017-04-25,Second,RL-19615,344.981,Rob Lucas,Consumer,Alabama,Montgomery,9147,135.375,135.375,71,2017,4
159352,2017-03-12,Standard,KB-16585,69.93,Ken Black,Corporate,Nebraska,Fremont,9273,86.925,86.925,58,2017,3
159366,2017-01-07,First,BW-11110,3059.982,Bart Watters,Corporate,Wisconsin,Milwaukee,9273,205.9125,205.9125,22,2017,1
159464,2017-05-18,First,TB-21355,524.85,Todd Boyes,Corporate,New York,New York City,9442,140.3625,140.3625,57,2017,5
159597,2017-11-09,Standard,MC-17590,163.55,Matt Collister,Corporate,New Jersey,Perth Amboy,9456,391.875,469.5375,7,2017,11
159604,2017-04-14,First,CL-12700,8.76,Craig Leslie,Home Office,Missouri,Springfield,9479,115.425,115.425,35,2017,4
159667,2017-11-09,Standard,PM-19135,691.144,Peter McVee,Home Office,Michigan,Detroit,9498,86.925,86.925,34,2017,11
159688,2017-05-07,Standard,AB-10060,79.99,Adam Bellavance,Home Office,New York,New York City,9532,86.2125,86.2125,57,2017,5
159793,2017-08-25,Standard,SV-20365,130.98,Seth Vernon,Consumer,Delaware,Dover,9613,236.55,236.55,44,2017,8
159884,2017-08-31,Standard,JF-15490,19.12,Jeremy Farry,Consumer,Washington,Seattle,9731,204.4875,204.4875,89,2017,8
159954,2017-09-10,Standard,SS-20410,2.78,Shahid Shariari,Consumer,California,Los Angeles,9789,228.0,228.0,40,2017,9
160017,2017-09-28,Standard,SP-20860,10.368,Sung Pak,Corporate,Pennsylvania,Philadelphia,9837,235.125,235.125,37,2017,9
160031,2017-12-04,Second,LT-16765,74.352,Larry Tron,Consumer,California,Escondido,9809,106.875,106.875,29,2017,12
160087,2017-03-18,Standard,EN-13780,23.832,Edward Nazzal,Consumer,New York,New York City,9872,169.575,225.15,326,2017,3
160122,2017-11-18,Standard,RD-19930,182.97,Russell D'Ascenzo,Consumer,Texas,Austin,9879,112.575,112.575,34,2017,11
160325,2017-09-24,Same Day,BP-11095,829.83,Bart Pistole,Corporate,Illinois,Peoria,8095,236.55,236.55,38,2017,9
160395,2016-12-31,Standard,KL-16555,163.408,Kelly Lampkin,Corporate,Colorado,Colorado Springs,8023,320.625,320.625,78,2016,12
160423,2017-01-21,Standard,PS-19045,383.992,Penelope Sewall,Home Office,North Carolina,Charlotte,8058,213.0375,213.0375,15,2017,1
160458,2017-05-27,Second,EH-13945,25.92,Eric Hoffmann,Consumer,California,Los Angeles,8121,88.35,88.35,28,2017,5
160514,2017-11-12,Standard,DB-13120,10.56,David Bremer,Corporate,California,Santa Clara,8317,172.425,213.75,151,2017,11
160633,2017-11-16,Standard,BS-11380,1126.294,Bill Stewart,Corporate,Illinois,Skokie,8438,212.325,212.325,21,2017,11
160661,2017-10-28,Standard,SA-20830,21.93,Sue Ann Reed,Consumer,Illinois,Chicago,8555,177.4125,215.175,53,2017,10
160724,2017-05-05,Standard,YS-21880,34.5,Yana Sorensen,Corporate,North Carolina,Burlington,8991,116.1375,116.1375,41,2017,5
160801,2017-09-19,Same Day,FG-14260,4.842,Frank Gastineau,Home Office,California,San Francisco,9092,295.6875,295.6875,16,2017,9
160885,2017-12-02,Standard,JK-16090,2479.96,Juliana Krohn,Consumer,Nebraska,Omaha,9164,109.725,109.725,46,2017,12
160927,2017-01-29,Second,TM-21010,136.2,Tamara Manning,Consumer,California,San Francisco,9190,139.65,139.65,41,2017,1
160934,2017-01-15,Standard,TT-21460,21.4,Tonja Turnell,Home Office,Illinois,Aurora,9190,205.9125,205.9125,40,2017,1
160962,2017-04-28,Standard,MC-17605,15.232,Matt Connell,Corporate,Michigan,Detroit,9221,235.8375,235.8375,15,2017,4
160983,2017-10-29,Second,GB-14530,46.96,George Bell,Corporate,New York,Auburn,9250,236.55,236.55,36,2017,10
161018,2017-11-09,Second,PN-18775,96.53,Parhena Norris,Home Office,New York,New York City,9279,118.9875,118.9875,8,2017,11
161046,2017-03-05,Same Day,CB-12535,839.25,Claudia Bergmann,Corporate,North Carolina,Chapel Hill,9281,312.7875,312.7875,30,2017,3
161067,2017-09-03,Second,KB-16405,697.525,Katrina Bavinger,Home Office,California,Apple Valley,9328,213.75,213.75,8,2017,9
161088,2017-05-25,Standard,MH-18115,29.84,Mick Hernandez,Home Office,Pennsylvania,Chester,9371,138.9375,138.9375,46,2017,5
161102,2017-07-31,First,EC-14050,93.52,Erin Creighton,Consumer,New York,New York City,9442,109.725,109.725,33,2017,7
161200,2017-08-06,Second,SV-20365,161.14,Seth Vernon,Consumer,Delaware,Dover,9436,84.075,86.925,41,2017,8
161333,2017-02-02,Standard,JL-15835,272.1,John Lee,Consumer,California,Mission Viejo,9532,138.9375,138.9375,49,2017,2
161340,2017-05-28,Standard,AM-10360,129.832,Alice McCarthy,Corporate,Texas,Grand Prairie,9532,205.9125,205.9125,22,2017,5
161410,2017-06-26,Standard,CC-12220,904.116,Chris Cortes,Consumer,Indiana,La Porte,9611,490.9125,490.9125,12,2017,6
161480,2017-12-25,Standard,RA-19285,191.984,Ralph Arnett,Consumer,New York,New York City,9700,110.4375,110.4375,4,2017,12
161557,2017-09-03,Standard,AG-10900,108.4,Arthur Gainer,Consumer,Arizona,Tucson,9745,163.1625,163.1625,22,2017,9
161592,2017-04-06,Standard,CS-12175,8.1,Charles Sheldon,Corporate,Tennessee,Columbia,9789,235.8375,235.8375,33,2017,4
161655,2017-05-13,Second,CW-11905,299.52,Carl Weiss,Home Office,Texas,Huntsville,9837,236.55,236.55,29,2017,5
161774,2017-05-14,First,GT-14710,1078.438,Greg Tran,Consumer,Texas,Houston,9880,85.5,85.5,46,2017,5
161809,2017-01-20,Standard,TH-21100,160.776,Thea Hendricks,Consumer,California,Los Angeles,9881,238.6875,238.6875,40,2017,1
161823,2017-09-03,Standard,AG-10300,5.96,Aleksandra Gannaway,Corporate,California,Los Angeles,9890,117.5625,117.5625,22,2017,9
161851,2017-04-15,First,BP-11095,15.57,Bart Pistole,Corporate,Illinois,Peoria,9909,230.85,230.85,63,2017,4
161893,2017-01-23,Standard,HP-14815,100.922,Harold Pawlan,Home Office,Texas,Fort Worth,9961,213.0375,213.0375,28,2017,1
161956,2017-08-27,Second,DR-12880,2971.792,Dan Reichenbach,Corporate,Illinois,Chicago,8095,161.025,218.7375,630,2017,8
161970,2017-09-22,Standard,PB-19105,30.9,Peter Buhler,Consumer,Illinois,Evanston,8094,85.5,85.5,117,2017,9
161984,2017-04-10,Standard,SJ-20125,14.77,Sanjit Jacobs,Home Office,New Jersey,New Brunswick,8094,205.9125,205.9125,52,2017,4
162015,2017-07-11,Standard,KB-16240,1455.55,Karen Bern,Corporate,California,Los Angeles,8063,469.5375,469.5375,20,2017,7
162033,2017-03-26,Standard,EM-14200,57.01,Evan Minnotte,Home Office,Virginia,Virginia Beach,8023,327.0375,327.0375,94,2017,3
162096,2017-11-10,Same Day,TB-21190,7.8,Thomas Brumley,Home Office,Arkansas,Fayetteville,8121,86.925,86.925,67,2017,11
162173,2017-10-26,Standard,OT-18730,608.43,Olvera Toch,Consumer,California,Los Angeles,8319,163.1625,183.1125,180,2017,10
162474,2017-03-13,First,FH-14275,7.992,Frank Hawley,Corporate,Indiana,La Porte,9112,239.4,239.4,63,2017,3
162481,2017-09-25,Standard,CT-11995,278.23,Carol Triggs,Consumer,Minnesota,Rochester,9112,163.1625,163.1625,35,2017,9
162565,2017-12-11,Same Day,RR-19315,608.552,Ralph Ritter,Consumer,California,San Francisco,9190,69.825,109.725,17,2017,12
162572,2017-09-25,Second,RB-19360,130.568,Raymond Buch,Consumer,New York,Auburn,9190,161.7375,193.0875,314,2017,9
162635,2017-10-09,First,EB-14170,10.816,Evan Bailliet,Consumer,North Carolina,Wilmington,9273,84.7875,84.7875,12,2017,10
162691,2017-08-01,Standard,AS-10045,1476.27,Aaron Smayling,Corporate,North Carolina,Jacksonville,9281,227.2875,227.2875,32,2017,8
